date,time,site_name,cluster,agency_name,material,ticket_no,vehicle_no,transfer_party_name,first_weight,second_weight,net_weight,,,,,,,
2025-06-25,9:44:04,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0444,AP21TB4935,On-site,31060,10990,20070,,,,,,,
2025-06-25,9:51:07,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0445,AP28TC8081,On-site,31030,11310,19720,,,,,,,
2025-06-25,10:29:27,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0446,AP 26 TA 0434,On-site,29810,13100,16710,,,,,,,
2025-06-25,10:35:32,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0447,AP21TB4935,On-site,31370,11000,20370,,,,,,,
2025-06-25,10:46:06,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0448,AP27TW7569,On-site,36440,10670,25770,,,,,,,
2025-06-25,10:50:52,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0449,AP28TC8081,On-site,30940,11310,19630,,,,,,,
2025-06-25,11:08:03,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0450,AP 26 TA 0434,On-site,30540,9960,20580,,,,,,,
2025-06-25,11:14:04,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0451,AP21TB4935,On-site,30300,10980,19320,,,,,,,
2025-06-25,11:23:16,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0452,AP27TW7569,On-site,33900,10760,23140,,,,,,,
2025-06-25,11:33:07,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0453,AP28TC8081,On-site,31920,11360,20560,,,,,,,
2025-06-25,11:46:42,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0454,AP 26 TA 0434,On-site,30960,9950,21010,,,,,,,
2025-06-25,11:51:12,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0455,AP21TB4935,On-site,32070,10970,21100,,,,,,,
2025-06-25,12:01:45,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0456,AP27TW7569,On-site,33360,10760,22600,,,,,,,
2025-06-25,12:14:08,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0457,AP28TC8081,On-site,30510,11360,19150,,,,,,,
2025-06-25,12:23:51,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0458,AP 26 TA 0434,On-site,30000,9950,20050,,,,,,,
2025-06-25,12:32:51,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0459,AP21TB4935,On-site,31560,10960,20600,,,,,,,
2025-06-25,12:42:42,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0460,AP28TC8081,On-site,31270,11290,19980,,,,,,,
2025-06-25,13:05:20,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0461,AP27TW7569,On-site,32760,10710,22050,,,,,,,
2025-06-25,13:09:08,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0462,AP28TC8081,On-site,29750,11430,18320,,,,,,,
2025-06-25,13:16:39,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0463,AP21TB4935,On-site,30150,10960,19190,,,,,,,
2025-06-25,14:37:10,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0464,AP27TW7569,On-site,35600,10780,24820,,,,,,,
2025-06-25,14:45:55,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0465,AP28TC8081,On-site,31730,11380,20350,,,,,,,
2025-06-25,15:02:18,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0466,AP21TB4935,On-site,31960,11000,20960,,,,,,,
2025-06-25,15:18:54,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0467,AP27TW7569,On-site,33380,11450,21930,,,,,,,
2025-06-25,15:29:02,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0468,AP28TC8081,On-site,31600,11320,20280,,,,,,,
2025-06-25,15:33:38,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0469,AP21TB4935,On-site,29880,10970,18910,,,,,,,
2025-06-25,15:47:23,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0470,AP27TW7569,On-site,33270,10720,22550,,,,,,,
2025-06-25,15:56:39,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0471,AP28TC8081,On-site,32010,11300,20710,,,,,,,
2025-06-25,16:04:16,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0472,AP21TB4935,On-site,29830,10960,18870,,,,,,,
2025-06-25,16:21:30,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0473,AP28TC8081,On-site,31120,11300,19820,,,,,,,
2025-06-25,16:31:21,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0474,AP21TB4935,On-site,31550,10960,20590,,,,,,,
2025-06-25,16:51:31,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0475,AP27TW7569,On-site,31080,10730,20350,,,,,,,
2025-06-25,17:59:50,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0476,AP28TC8081,On-site,29970,11380,18590,,,,,,,
2025-06-25,18:11:22,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0477,AP21TB4935,On-site,30170,10920,19250,,,,,,,
2025-06-25,18:29:07,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0478,AP28TC8081,On-site,29930,11280,18650,,,,,,,
2025-06-25,18:38:25,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0479,AP21TB4935,On-site,30150,10920,19230,,,,,,,
2025-06-26,9:42:26,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0480,AP21TB4935,On-site,31290,10890,20400,,,,,,,
2025-06-26,10:07:45,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0481,AP28TC8081,On-site,30770,11250,19520,,,,,,,
2025-06-26,10:22:22,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0482,AP27TW7569,On-site,32390,10630,21760,,,,,,,
2025-06-26,10:27:49,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0483,AP21TB4935,On-site,30870,10880,19990,,,,,,,
2025-06-26,10:38:51,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0484,AP28TC8081,On-site,28570,11240,17330,,,,,,,
2025-06-26,10:46:02,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0485,AP27TW7569,On-site,32000,10620,21380,,,,,,,
2025-06-26,10:59:02,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0486,AP21TB4935,On-site,28560,10890,17670,,,,,,,
2025-06-26,11:11:52,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0487,AP27TW7569,On-site,32720,10620,22100,,,,,,,
2025-06-26,11:24:37,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0488,AP28TC8081,On-site,29080,11160,17920,,,,,,,
2025-06-26,11:36:40,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0489,AP21TB4935,On-site,30070,10880,19190,,,,,,,
2025-06-26,11:42:00,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0490,AP27TW7569,On-site,33400,10620,22780,,,,,,,
2025-06-26,12:28:25,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0491,AP28TC8081,On-site,29900,11250,18650,,,,,,,
2025-06-26,12:09:39,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0492,AP27TW7569,On-site,33410,10630,22780,,,,,,,
2025-06-26,12:32:27,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0493,AP27TW7569,On-site,32510,10640,21870,,,,,,,
2025-06-26,13:08:26,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0494,AP28TC8081,On-site,29920,11250,18670,,,,,,,
2025-06-26,13:15:05,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0495,AP27TW7569,On-site,34170,10640,23530,,,,,,,
2025-06-26,14:41:32,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0496,AP27TW7569,On-site,34690,10720,23970,,,,,,,
2025-06-26,14:52:33,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0497,AP28TC8081,On-site,29690,11280,18410,,,,,,,
2025-06-26,14:58:20,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0498,AP21TB4935,On-site,29310,10970,18340,,,,,,,
2025-06-26,15:06:49,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0499,AP27TW7569,On-site,35140,10670,24470,,,,,,,
2025-06-26,15:20:57,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0500,AP28TC8081,On-site,30130,11360,18770,,,,,,,
2025-06-26,15:32:37,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0501,AP27TW7569,On-site,33360,10670,22690,,,,,,,
2025-06-26,15:47:05,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0502,AP28TC8081,On-site,31010,11380,19630,,,,,,,
2025-06-26,15:50:51,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0503,AP21TB4935,On-site,29560,10880,18680,,,,,,,
2025-06-26,15:58:40,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0504,AP27TW7569,On-site,31380,10660,20720,,,,,,,
2025-06-26,16:21:55,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0505,AP28TC8081,On-site,30100,11420,18680,,,,,,,
2025-06-26,16:30:29,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0506,AP27TW7569,On-site,34050,10660,23390,,,,,,,
2025-06-26,16:59:56,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0507,AP27TW7569,On-site,34000,10660,23340,,,,,,,
2025-06-26,17:13:16,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0508,AP21TB4935,On-site,28070,11080,16990,,,,,,,
2025-06-26,17:21:20,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0509,AP27TW7569,On-site,29320,10680,18640,,,,,,,
2025-06-26,17:35:26,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0510,AP21TB4935,On-site,27250,11080,16170,,,,,,,
2025-06-26,17:42:08,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0511,AP27TW7569,On-site,31330,10690,20640,,,,,,,
2025-06-26,17:58:45,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0512,AP21TB4935,On-site,28780,11300,17480,,,,,,,
2025-06-26,18:05:22,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0513,AP27TW7569,On-site,30070,10660,19410,,,,,,,
2025-06-26,18:22:12,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0514,AP21TB4935,On-site,26390,11070,15320,,,,,,,
2025-06-26,18:29:42,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0515,AP27TW7569,On-site,32730,10670,22060,,,,,,,
2025-06-27,9:43:09,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0516,AP28TC8081,On-site,27660,11220,16440,,,,,,,
2025-06-27,9:49:54,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0517,AP27TW7569,On-site,28920,10480,18440,,,,,,,
2025-06-27,10:02:20,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0518,AP21TB4935,On-site,31330,10990,20340,,,,,,,
2025-06-27,10:15:18,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0519,AP28TC8081,On-site,27940,11270,16670,,,,,,,
2025-06-27,10:33:52,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0520,AP27TW7569,On-site,30580,10470,20110,,,,,,,
2025-06-27,10:58:51,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0521,AP21TB4935,On-site,31320,11000,20320,,,,,,,
2025-06-27,11:00:52,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0522,AP28TC8081,On-site,28670,11290,17380,,,,,,,
2025-06-27,11:09:03,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0523,AP27TW7569,On-site,31540,10530,21010,,,,,,,
2025-06-27,11:22:55,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0524,AP21TB4935,On-site,29940,10990,18950,,,,,,,
2025-06-27,11:41:42,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0525,AP28TC8081,On-site,29460,11280,18180,,,,,,,
2025-06-27,11:52:14,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0526,AP27TW7569,On-site,28040,10500,17540,,,,,,,
2025-06-27,12:03:25,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0527,AP21TB4935,On-site,27880,10980,16900,,,,,,,
2025-06-27,12:16:29,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0528,AP28TC8081,On-site,27340,11270,16070,,,,,,,
2025-06-27,12:43:12,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0529,AP27TW7569,On-site,28350,10490,17860,,,,,,,
2025-06-27,12:47:17,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0530,AP21TB4935,On-site,28130,10980,17150,,,,,,,
2025-06-27,12:51:29,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0531,AP28TC8081,On-site,26920,11260,15660,,,,,,,
2025-06-27,14:14:54,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0532,AP21TB4935,On-site,30590,11010,19580,,,,,,,
2025-06-27,14:26:40,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0533,AP28TC8081,On-site,26330,11250,15080,,,,,,,
2025-06-27,14:47:56,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0534,AP21TB4935,On-site,27240,10990,16250,,,,,,,
2025-06-27,14:48:47,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0535,AP27TW7569,On-site,28410,10500,17910,,,,,,,
2025-06-27,14:51:31,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0536,AP28TC8081,On-site,26720,11490,15230,,,,,,,
2025-06-27,15:48:27,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0537,AP27TW7569,On-site,24120,10500,13620,,,,,,,
2025-06-27,15:57:26,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0538,AP21TB4935,On-site,25380,10970,14410,,,,,,,
2025-06-27,16:02:42,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0539,AP28TC8081,On-site,25000,11260,13740,,,,,,,
2025-06-27,16:10:03,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0540,AP27TW7569,On-site,26880,10500,16380,,,,,,,
2025-06-27,16:21:27,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0541,AP21TB4935,On-site,28140,10950,17190,,,,,,,
2025-06-27,16:27:29,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0542,AP28TC8081,On-site,26960,11270,15690,,,,,,,
2025-06-27,16:36:40,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0543,AP27TW7569,On-site,27460,10500,16960,,,,,,,
2025-06-27,16:48:55,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0544,AP21TB4935,On-site,26850,10950,15900,,,,,,,
2025-06-27,16:57:57,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0545,AP28TC8081,On-site,28760,11290,17470,,,,,,,
2025-06-27,17:05:28,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0546,AP27TW7569,On-site,30340,10450,19890,,,,,,,
2025-06-27,17:20:22,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0547,AP21TB4935,On-site,26720,10960,15760,,,,,,,
2025-06-27,17:23:09,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0548,AP28TC8081,On-site,28200,11280,16920,,,,,,,
2025-06-27,17:31:14,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0549,AP27TW7569,On-site,28640,10470,18170,,,,,,,
2025-06-27,17:41:39,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0550,AP21TB4935,On-site,30300,10960,19340,,,,,,,
2025-06-27,17:49:05,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0551,AP28TC8081,On-site,28740,11270,17470,,,,,,,
2025-06-27,17:53:37,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0552,AP27TW7569,On-site,29570,10470,19100,,,,,,,
2025-06-27,18:15:12,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0553,AP21TB4935,On-site,24610,10940,13670,,,,,,,
2025-06-27,18:16:50,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0554,AP28TC8081,On-site,29280,11260,18020,,,,,,,
2025-06-27,18:20:22,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0555,AP27TW7569,On-site,29980,10490,19490,,,,,,,
2025-06-27,18:39:30,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0556,AP21TB4935,On-site,25760,10950,14810,,,,,,,
2025-06-27,18:45:39,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0557,AP28TC8081,On-site,27030,11250,15780,,,,,,,
2025-06-27,18:49:58,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0558,AP27TW7569,On-site,26890,10500,16390,,,,,,,
2025-06-27,22:23:54,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0559,AP28TC8081,On-site,25410,11240,14170,,,,,,,
2025-06-27,22:22:19,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0560,AP27TW7569,On-site,27740,10490,17250,,,,,,,
2025-06-27,22:28:02,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0561,AP21TB4935,On-site,27020,10920,16100,,,,,,,
2025-06-27,22:47:30,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0562,AP27TW7569,On-site,27050,10500,16550,,,,,,,
2025-06-27,22:51:44,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0563,AP28TC8081,On-site,27290,11240,16050,,,,,,,
2025-06-27,22:59:53,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0564,AP21TB4935,On-site,26820,10960,15860,,,,,,,
2025-06-27,23:14:13,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0565,AP27TW7569,On-site,26590,10500,16090,,,,,,,
2025-06-27,23:20:32,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0566,AP28TC8081,On-site,25320,11270,14050,,,,,,,
2025-06-27,23:28:31,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0567,AP21TB4935,On-site,27380,10960,16420,,,,,,,
2025-06-27,23:55:18,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0568,AP27TW7569,On-site,26160,10500,15660,,,,,,,
2025-06-27,23:58:22,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0569,AP28TC8081,On-site,25010,11260,13750,,,,,,,
2025-06-28,0:04:54,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0570,AP21TB4935,On-site,28020,10990,17030,,,,,,,
2025-06-28,0:47:53,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0571,AP27TW7569,On-site,23710,10500,13210,,,,,,,
2025-06-28,0:51:01,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0572,AP28TC8081,On-site,25000,11240,13760,,,,,,,
2025-06-28,1:03:08,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0573,AP21TB4935,On-site,25760,10960,14800,,,,,,,
2025-06-28,2:32:54,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0574,AP27TW7569,On-site,24120,10500,13620,,,,,,,
2025-06-28,2:37:38,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0575,AP21TB4935,On-site,23830,10950,12880,,,,,,,
2025-06-28,2:43:18,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0576,AP28TC8081,On-site,25940,11240,14700,,,,,,,
2025-06-28,3:01:43,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0577,AP27TW7569,On-site,27000,10500,16500,,,,,,,
2025-06-28,3:10:22,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0578,AP21TB4935,On-site,27720,10970,16750,,,,,,,
2025-06-28,3:16:06,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0579,AP27TW7569,On-site,29620,11230,18390,,,,,,,
2025-06-28,3:23:17,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0580,AP28TC8081,On-site,29980,10500,19480,,,,,,,
2025-06-28,3:33:02,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0581,AP21TB4935,On-site,28140,10920,17220,,,,,,,
2025-06-28,3:46:51,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0582,AP27TW7569,On-site,28570,10500,18070,,,,,,,
2025-06-28,3:50:21,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0583,AP28TC8081,On-site,28720,11230,17490,,,,,,,
2025-06-28,4:00:21,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0584,AP21TB4935,On-site,26380,11000,15380,,,,,,,
2025-06-28,4:28:14,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0585,AP27TW7569,On-site,28790,10430,18360,,,,,,,
2025-06-28,4:39:05,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0586,AP28TC8081,On-site,29610,11250,18360,,,,,,,
2025-06-28,4:46:51,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0587,AP21TB4935,On-site,27300,10970,16330,,,,,,,
2025-06-28,5:05:32,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0588,AP27TW7569,On-site,27300,10460,16840,,,,,,,
2025-06-28,5:10:48,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0589,AP28TC8081,On-site,26060,11250,14810,,,,,,,
2025-06-28,5:18:51,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0590,AP21TB4935,On-site,27660,10960,16700,,,,,,,
2025-06-28,5:27:16,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0591,AP27TW7569,On-site,27190,10470,16720,,,,,,,
2025-06-28,5:30:34,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0592,AP28TC8081,On-site,27910,11250,16660,,,,,,,
2025-06-28,5:40:06,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0593,AP21TB4935,On-site,27180,10960,16220,,,,,,,
2025-06-28,5:54:10,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0594,AP27TW7569,On-site,29160,10470,18690,,,,,,,
